tweet_id_customer,text_customer,created_at_customer,tweet_id_brand,in_response_to_tweet_id,text_brand,created_at_brand
2460059,@Uber_Support I just got off an hourlong phone call with support who knew too little. It’s ridiculous. Sending a note will so nothing. This isn’t my first time getting very bad service from driver support.,Wed Nov 15 07:11:28 +0000 2017,2460062,2460059.0,"@704469 Hi, Will. Sorry to hear that you're having an issue. Please DM us with details on the issue you're having.",Wed Nov 15 09:32:23 +0000 2017
858034,@Uber_Support There was no way to sit comfortably in the car and had to keep my head bent the entire ride. This is unacceptable.,Fri Oct 20 16:44:18 +0000 2017,858033,858034.0,@224632 So sorry about that! Send us a message here; https://t.co/balq3Eyso6 and we'd be happy to take a look.,Fri Oct 20 16:53:12 +0000 2017
1731676,"@Uber_Support 1/3 Hi, I placed a food order on Sunday, part of the order was missing. I went on to the app which gave me an option to receiv",Tue Nov 07 12:17:38 +0000 2017,1731675,1731676.0,@523186 We're here to help. Can you please send us a DM (direct messages) of your email address so we can connect?,Tue Nov 07 12:18:56 +0000 2017
1104748,@115877 I have a question,Tue Oct 24 00:04:39 +0000 2017,1104746,1104748.0,@380687 We're here to help. Can you please send us a DM so we can connect?,Tue Oct 24 00:13:22 +0000 2017
698081,"@3390 I left my keys in an uber I believe, been trying to contact that person for a month",Tue Oct 10 19:05:33 +0000 2017,698080,698081.0,"@286537 We're here to help, Maiya! Please send us a DM with your Uber account email address and phone number.",Tue Oct 10 19:13:51 +0000 2017
2684171,@Uber_Support Do I need to have full time hire &amp; reward insurance?,Sun Nov 19 20:53:57 +0000 2017,2684172,2684171.0,@754950 Here to help! Follow up here; https://t.co/ydxz890795 and our team will connect right away.,Sun Nov 19 21:00:02 +0000 2017
2644590,"@115873 you charged my account wheb we didn't even open the app, my bf contacted and it was credited? No give us our money back.",Tue Oct 31 03:44:30 +0000 2017,2644588,2644590.0,"@746173 Please have the account holder reach out to us directly, our team will take a look at their account.",Tue Oct 31 04:20:02 +0000 2017
1275854,What the...@Uber_Support. I got a $55 quote but my receipt says $110 for airport pick up &amp; double the time my trip took! #rip #livid,Mon Oct 16 01:40:45 +0000 2017,1275853,1275854.0,@418649 We'd like to look into this. Please send us a note at https://t.co/rMyIZ1kWhc and a member of our team will follow up.,Mon Oct 16 07:45:06 +0000 2017
1831832,@115873 is fucking bullshit. i told them to give me a refund because i was charged TWICE for one trip. and then i receive an email telling me that i'm wrong and i was only charged once??? bitch i have screenshots of my SMS's that a second amount was deducted. this is not okay,Sat Nov 25 22:15:08 +0000 2017,1831831,1831832.0,@549628 Here to help! Send us a DM with your email address so we can follow up.,Sat Nov 25 22:18:54 +0000 2017
938227,@115873 Did uber go away the ability to select what greater areas of the state we can drive in?  I used to be able to exclude Boston.,Sat Oct 21 18:37:19 +0000 2017,938228,938227.0,@342410 We've been in touch via DM!,Sat Oct 21 21:57:14 +0000 2017
2407103,"@Uber_Support We had 10 people in our office all trying and none of us got 1, the app didn’t even show it and then crashed. If the idea behind this was to show off the app and gain business it has not worked as after this most of us deleted the app🍩🚫",Tue Nov 14 18:24:32 +0000 2017,2407105,2407103.0,@692243 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,Tue Nov 14 21:16:38 +0000 2017
2515058,@Uber_Support from past twp hours your system has not completed my ride please do asap https://t.co/ENgRAzdsH7,Mon Oct 30 08:38:29 +0000 2017,2515057,2515058.0,@386600 Here to help. Send us a note at https://t.co/u3MyknJaaN so our team can connect.,Mon Oct 30 08:53:28 +0000 2017
2699185,@Uber_Support i need to talk to someone regarding my account and i can't find a phone number anywhere,Sun Nov 19 20:00:26 +0000 2017,2699184,2699185.0,"@758325 Hi there! At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link; https://t.co/sDFfqpmv0k so our team can assist.",Sun Nov 19 20:00:49 +0000 2017
2801561,@115877 WHY IS YOUR APP NOT WORKING!!?!?!?! PHONE NUMBER VERIFICATION ISNT WORKING ON YOUR END! IM PUTTING IN THE CODE YOU GUYS SENT AND ITS SAYING YOU HAVE A PROBLEM ON YOUR END! YOUR APP FUCKING SUCKS!,Wed Nov 22 00:28:05 +0000 2017,2801560,2801561.0,@781538 We're here to help! Send us a DM with your email address so we can assist.,Wed Nov 22 00:39:05 +0000 2017
2621295,"@115873 Wow, one of your drivers pulled up to my apartment, I waved at him and asked if he was my Uber driver and he literally pressed the cancel button in my face and said “no. You’ll have to call another one” He already has a 4.5 rating. I’d like a refund on the fee. https://t.co/UAjy383a6G",Fri Nov 17 15:49:05 +0000 2017,2621294,2621295.0,"@412169 Hey! Please visit the link if you feel you were incorrectly charged, please visit the link. https://t.co/ImA45zTBVW.",Fri Nov 17 16:05:14 +0000 2017
1607933,@Uber_Support Cheers. Just get the driver to give me a call. It was an uber split,Sun Nov 05 09:24:49 +0000 2017,1607935,1607933.0,@493819 We can assure you a member of our team will be in touch via in app support asap. Thank you for your patience.,Sun Nov 05 09:32:58 +0000 2017
1726390,@Uber_Support,Tue Nov 07 05:15:40 +0000 2017,1726389,1726390.0,@522120 Happy to further assist you. Can you please send us a DM with your email address and additional details?,Tue Nov 07 05:17:30 +0000 2017
967873,@115873 my ride just finish and I'm not able to give him starts it still say on trip,Sun Oct 22 00:29:21 +0000 2017,967872,967873.0,@349738 We're so sorry for the trouble. Send us a note via https://t.co/1xM0TILvAI so we can assist.,Sun Oct 22 00:33:08 +0000 2017
100062,@Uber_Support received a credit for an invalid cancelled trip and then was just charged again for it. Please advise.,Thu Nov 30 17:01:15 +0000 2017,100061,100062.0,@137918 We're so sorry for the trouble. Send us a note via https://t.co/wW2bTlNcsR so we can assist.,Thu Nov 30 17:09:19 +0000 2017
1487745,"Favorite things about @115873 2, forces you to verify account via SMS but am international and have wifi but no service for SMS... #PoorUX",Fri Nov 03 05:35:11 +0000 2017,1487744,1487745.0,@465460 Happy to further assist you. Can you please send us a DM with your email address and additional details?,Fri Nov 03 05:36:56 +0000 2017
2480194,@115873 charging me $15 for cancelling after I waited 20+ mins after your driver missed the exit and got caught in traffic. Cool.,Sun Oct 29 21:31:52 +0000 2017,2480193,2480194.0,@708760 Hi there! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Sun Oct 29 21:52:52 +0000 2017
347951,Dear @115873 your driver is lost. And is STILL going to charge me😡,Sun Oct 08 06:09:05 +0000 2017,347950,347951.0,"@198860 Happy to help! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up.",Sun Oct 08 06:13:30 +0000 2017
2281804,"@115877, I've Filled In The Online Application To join UberEats Once Every Week for The Last 4 Weeks, I Sent A E-mail To UberEats Support Team Was Told Someone Would Contact Me Monday or Tuesday No Phobne Call Yet, Other Restaurant On The High Street Are Up and Running...?📢 https://t.co/32YIvWVtJo",Sun Nov 26 15:44:05 +0000 2017,2281803,2281804.0,@663256 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Sun Nov 26 15:47:44 +0000 2017
1397389,When you wake up and somehow @115873 charged you 341.24 in 4 rides while You were at home all night!!?,Sat Oct 28 15:05:05 +0000 2017,1397388,1397389.0,@444958 Happy to follow up. Send us a note at https://t.co/dInR3racif so our team can connect.,Sat Oct 28 15:25:25 +0000 2017
1205071,How do you get charged a cleaning fee when all you have on you is your purse??? #pleaseexplain #uber #ubersucks @Uber_Support,Tue Oct 31 02:28:25 +0000 2017,1205070,1205071.0,@403048 Here to help! Send us a note at https://t.co/a6RfeBkKmr so our team can connect.,Tue Oct 31 03:19:42 +0000 2017
2902704,Why does @115873 pretend there’s an error when my driver cancels before arriving to my location and they sneakily charge me a fee??,Tue Nov 28 18:48:49 +0000 2017,2902703,2902704.0,@803956 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Tue Nov 28 18:50:34 +0000 2017
2408973,"@Uber_Support This is my situation, it’s just removed itself from my area. I’m getting PTSD https://t.co/fFpMwK2F0B",Tue Nov 14 16:07:57 +0000 2017,2408975,2408973.0,@692692 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue and demand was high. Stay tuned for more fun promotions soon!,Tue Nov 14 19:14:48 +0000 2017
2930428,@Uber_Support can you please have someone look at my last ticket I sent in. Been going around with support and they do not take the time to read the full ticket and are giving me standards canned answers that have nothing to do with the problem,Wed Nov 29 06:56:03 +0000 2017,2930426,2930428.0,@810622 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Wed Nov 29 07:00:20 +0000 2017
1391059,"@Uber_Support received an order at 9:37 with a missing piece of my meal, sent in a help request and still no response. Fuming.",Sat Oct 28 11:39:17 +0000 2017,1391058,1391059.0,"@443542 Sorry to hear about the troubles, Chloe. Send us a DM with your account email address + order details and we'll be in touch.",Sat Oct 28 12:12:16 +0000 2017
174178,@115877 do you guys have any Black Friday deals?,Fri Nov 24 23:19:50 +0000 2017,174177,174178.0,"@156820 Hi, Kylia. Here to help. Can you please confirm the city you are located in?",Fri Nov 24 23:22:01 +0000 2017
1367139,@Uber_Support was charged 40 dollars for this order. Can I get some help with a refund for this? https://t.co/uXB8lKOoWp,Fri Oct 27 22:02:53 +0000 2017,1367138,1367139.0,@438244 We're here to assist. Please send us a DM with your email address so we can look into this with you.,Fri Oct 27 22:15:04 +0000 2017
1603830,I lost my clothes in the Uber. Can you guys help me find it？@115873,Sun Nov 05 08:07:38 +0000 2017,1603829,1603830.0,@492166 We're here to help! Send us a note at https://t.co/rOtqyWzf0B so we can assist.,Sun Nov 05 08:09:22 +0000 2017
2208153,@Uber_Support @144886 issues tonight?,Fri Nov 10 00:11:46 +0000 2017,2208151,2208153.0,"@363632 So sorry for the trouble! Our team is aware of the issue, and we're working to get back up and running as quickly as possible.",Fri Nov 10 00:26:17 +0000 2017
2930414,@Uber_Support Done with thanks. Most of us can appreciate seizing business opportunity but no one likes being exploited,Wed Nov 29 23:09:59 +0000 2017,2930415,2930414.0,@251412 Hello! Thanks for your patience. Please check your DM for our reply.,Wed Nov 29 23:23:29 +0000 2017
2369811,"@115877 HOW CAN YOU DECLINE MY FOOD 5 TIMES, PLEASE, JUST FEED ME",Mon Nov 13 23:51:11 +0000 2017,2369810,2369811.0,@683891 That doesn't sound right. Can you please send us a DM with your email address so we can look into this?,Mon Nov 13 23:58:50 +0000 2017
2964555,@115877 Want to help @Uber_Support ?,Wed Nov 29 22:25:59 +0000 2017,2964553,2964555.0,"@817939 So sorry to hear this. In order to further assist you, we'll need you to send us a note at https://t.co/aZ6Ktyb1LN.",Wed Nov 29 22:27:15 +0000 2017
1228829,Ordered chicken wings and they didn’t show @51974 @115877 😭,Wed Oct 25 20:03:30 +0000 2017,1228828,1228829.0,@408276 We're so sorry for the trouble! Please send us a note here; https://t.co/nFTc4ODH3P so our team can assist.,Wed Oct 25 20:19:23 +0000 2017
808296,@115873 we have just been charged a £70 cleaning fee- we had no drinks or food and wasn't sick in the car- what a scam! Off to the papers 👋🏻,Thu Oct 12 17:58:20 +0000 2017,808291,808296.0,@312598 We'll be happy to take a closer look. Send us a note via https://t.co/a6RfeBkKmr so our team can connect.,Thu Oct 12 18:17:42 +0000 2017
2720598,@Uber_Support Looking for assistance. My bank account was charged at least 5 times on Friday. Card info is as follows: last 6-486796 last 4-7403 exp-1/19. Emails have been extremely unhelpful but they let me know that someone named David registered my card to his Uber account. https://t.co/XtgN3DJtDm,Sun Nov 26 23:11:09 +0000 2017,2720597,2720598.0,@128445 Here to help! Send us a note via https://t.co/dInR3racif and we'll be in touch.,Sun Nov 26 23:13:43 +0000 2017
2381980,@Uber_Support I need to file a claim immediately,Tue Nov 14 05:46:42 +0000 2017,2381979,2381980.0,@686709 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 14 05:48:29 +0000 2017
2652876,@Uber_Support Stop giving copy paste templates...try understanding our prob,Sun Nov 19 06:05:12 +0000 2017,2652875,2652876.0,@656531 If you'd like our team to look into this please send us a message via the previously provided link.,Sun Nov 19 06:39:12 +0000 2017
1375404,@115873 user id __email__..xxld trip on 10oct drvr nt abl 2 rch pik up dstntn..niether uber wvs the charge nr lmme book new cab :(,Sat Oct 28 01:00:24 +0000 2017,1375402,1375404.0,@440158 Sorry to hear about that! Can you please contact us via https://t.co/K05RdmK3t4 so our team can connect?,Sat Oct 28 01:40:33 +0000 2017
2983734,@Uber_Support Can you please provide a customer service phone number?,Thu Nov 30 05:51:21 +0000 2017,2983733,2983734.0,@822783 Simply click on the 'Help' button in the app to contact us and we'll be in touch.,Thu Nov 30 05:54:28 +0000 2017
2261880,"@115877 @Uber_Support Hey Uber. Just wondering if this is the kind of people you hire to deliver food. Please see the link and the person named ""bcrane0305"". I went on this thread to get help, instead I was met with a disgruntled employee. 

https://t.co/SChy1bR6yr",Sat Nov 11 02:47:08 +0000 2017,2261879,2261880.0,@658540 Here to help. Send us a note at https://t.co/hVMgTsth35 so our team can connect.,Sat Nov 11 03:08:07 +0000 2017
1681113,"@Uber_Support when you request a + car seat, how do you know what size seat you'll get?",Tue Oct 17 13:59:07 +0000 2017,1681112,1681113.0,"@511132 Happy to clarify, Tiffany - once you request, you can reach out to your driver directly regarding your inquiry.",Tue Oct 17 16:25:37 +0000 2017
2581179,@115873 thank your drivers are thief. I booked a trip from pashan to salunke vihar in pune. Left my phone in your cab. blooy driver is not responding my calls.,Thu Nov 30 21:26:47 +0000 2017,2581178,2581179.0,@731566 Here to help. Kindly send a note at https://t.co/oY5vj3NqP3     so we can connect,Thu Nov 30 21:33:24 +0000 2017
1402313,@Uber_Support Ok,Sat Oct 28 18:20:38 +0000 2017,1402314,1402313.0,"@446048 We've responded via DM, please check your messages. Thanks!",Sat Oct 28 18:52:21 +0000 2017
1022611,@Uber_Support how many time do we have to wait if there are missing things in my order ? I've already sent you a message and a complaint,Sun Oct 22 19:41:00 +0000 2017,1022610,1022611.0,@126624 We've been in touch via DM!,Sun Oct 22 23:25:07 +0000 2017
220006,@Uber_Support I think Uber isn’t helping customers workout wrong charges. I was wrongly charged a much higher ride that what was listed.,Wed Oct 04 23:12:07 +0000 2017,220003,220006.0,@168470 We've followed up via DM so please check your inbox.,Thu Oct 05 02:29:33 +0000 2017
1268770,@Uber_Support https://t.co/O6VyRG7ozH,Sat Nov 25 11:56:53 +0000 2017,1268769,1268770.0,"@417082 We can definitely take a closer look! Kindly send us a note here; https://t.co/EbMvJOAMRB, so we can help.",Sat Nov 25 12:04:59 +0000 2017
1313504,@Uber_Support where's my Uber credit,Fri Oct 27 06:43:15 +0000 2017,1313503,1313504.0,@426871 Find out more about promos and credits here; https://t.co/CSw3jYhCzc.,Fri Oct 27 06:47:15 +0000 2017
1356443,"@Uber_Support Your team is doing a horrible job! I need my money now , YOUR driver cancelled the trip &amp;&amp; I STILL haven't spoke to anyone.",Fri Oct 27 19:34:35 +0000 2017,1356445,1356443.0,@436269 Sorry for the confusion! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,Fri Oct 27 19:41:53 +0000 2017
1829297,My @115877 order has been delayed so much I could have just walked there on my broken foot and gotten it myself 😒,Tue Oct 17 12:12:06 +0000 2017,1829296,1829297.0,"@548960 Sorry to hear that, Katy! Please visit this link https://t.co/fnA1MvLIHi for information on when your order is taking longer than expected.",Tue Oct 17 15:12:42 +0000 2017
464451,@Uber_Support the worst customer service.. I have a big problem with ubereats,Fri Dec 01 03:27:35 +0000 2017,464449,464451.0,@225434 Here to help! Please send us a note at https://t.co/NcKEnQDmxQ and we'll be happy to look into this for you.,Fri Dec 01 03:31:23 +0000 2017
1569332,"@Uber_Support you need to outlaw air fresheners in your vehicles.  Bad for asthma, doesn’t make cars any cleaner.  Hard to breathe!",Tue Oct 17 02:54:03 +0000 2017,1569331,1569332.0,"@484077 Sorry to hear about the troubles, Hannah. Please send us a note at https://t.co/balq3Eyso6 so we can connect.",Tue Oct 17 05:51:20 +0000 2017
2749387,"Another @115873 driver is trying to cheat me. I checked bags, made it through security, and was eating at a restaurant b4 he ended the trip.",Mon Nov 20 23:40:28 +0000 2017,2749386,2749387.0,@769792 Here to help! Send us a note here https://t.co/WFtPA6RjWt so we can further assist.,Mon Nov 20 23:45:15 +0000 2017
375605,I have a 4.77 rating and @115873 won't let me request a ride 😣,Mon Oct 09 02:08:50 +0000 2017,375603,375605.0,"@205074 Here to help! Send us a note here, https://t.co/xMxswVLBKT, and our team will follow up.",Mon Oct 09 02:11:29 +0000 2017
2562434,Hi @115873 this is becoming a continuous trend now. Whenever I pay cash there’s always an issue with the change. Drivers don’t want to give back change. Not impressed at all!,Thu Nov 16 17:55:17 +0000 2017,2562432,2562434.0,@727186 Sorry for the trouble! Send us a note via https://t.co/buHSiHh6zA so we can connect.,Thu Nov 16 17:59:09 +0000 2017
1038945,"@115873 Also, can Uber drivers change the car they’re using regularly on the app?",Wed Oct 18 09:25:54 +0000 2017,1038946,1038945.0,@365818 Hey! Sign in to the app or https://t.co/skeH4tODnw to view past driver info. They can only use vehicles they've registered on the platform.,Wed Oct 18 09:50:23 +0000 2017
469498,"@Uber_Support I have been receiving generic replies like someone's woeking on it, we are aware of this issue etc. Its been a week. When its going to get resolved?",Fri Dec 01 06:52:54 +0000 2017,469496,469498.0,@226792 Hey there! We've just followed up with you via DM.,Fri Dec 01 07:22:20 +0000 2017
2826840,Is this what customer is supposed to pay when he/she books Uber cab by mistake and cancel the same within seconds! #StopLooting @115873 @Uber_Support @108412 https://t.co/GRoxyRu0tY,Mon Nov 27 10:31:34 +0000 2017,2826838,2826840.0,@421290 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Mon Nov 27 10:40:17 +0000 2017
1230980,@Uber_Support Don’t think I’ll be using your service again https://t.co/ymvqVSGx4V,Sat Nov 25 19:59:23 +0000 2017,1230982,1230980.0,@408735 Happy to follow up. Send us a note at https://t.co/jP6giifgNM so our team can connect.,Sat Nov 25 20:02:36 +0000 2017
299156,Where is my food @115877 😡,Fri Oct 06 19:38:28 +0000 2017,299155,299156.0,@187311 Sorry to hear about the trouble! Please visit https://t.co/OfU5UzgGiI so we can sort this out.,Fri Oct 06 19:53:35 +0000 2017
856711,@Uber_Support I wanted to give my driver a 5 star rating and it was reflected as a 2.  Tried to correct but app wouldn’t allow me to do so.,Fri Oct 20 16:36:56 +0000 2017,856710,856711.0,"@323452 Hey, Selma. Take a look here for more info: https://t.co/OUFmYYkkLm",Fri Oct 20 16:41:05 +0000 2017
1188666,"@115873 I have a question and need customer support - did not find the answer on your website. Help, please!",Thu Oct 26 16:39:34 +0000 2017,1280726,1188666.0,"@419657 We're here to help. Let us know if you have any specific questions, or visit our help site at  https://t.co/SjsQQ8ofRq for more info.",Thu Oct 26 16:51:28 +0000 2017
1725170,So how does Uber Eats work?,Tue Oct 17 18:31:00 +0000 2017,1725169,1725170.0,@521770 Happy to help! You can find more info on UberEATS here;  https://t.co/rddgtMyhxa.,Tue Oct 17 18:57:02 +0000 2017
1375392,@115877 Also the delivery rider was different to the person shown on the app. And practically demanded a tip,Sat Oct 28 01:24:36 +0000 2017,1375389,1375392.0,@440153 Thanks for reporting this. Can you please send us a DM so we can get some more details?,Sat Oct 28 01:43:42 +0000 2017
1934603,@Uber_Support @115873 tried the same many times but instead of support login page open every time,Sun Oct 29 04:34:18 +0000 2017,1934601,1934603.0,@575626 Here to help! Send us a DM with your email address with more info so we can assist.,Sun Oct 29 04:39:42 +0000 2017
1270378,@Uber_Support I just did I don’t see anything in the app,Mon Oct 16 16:58:29 +0000 2017,1270379,1270378.0,@417430 We have followed up via DM.,Mon Oct 16 20:44:17 +0000 2017
565355,@115873 Hey I visit the green light Hub Auckland last Monday . My Uber eats account still hasn't activated . They said it'll take upto 3 days. I just need to know the update . Thanks,Sun Dec 03 00:46:16 +0000 2017,565354,565355.0,"@252479 Happy to connect. Send us a note here; https://t.co/tv4psVPJjZ, and we'll be in touch!",Sun Dec 03 00:49:44 +0000 2017
594028,"@Uber_Support It's important for me to reach my destination, so will do the needful a bit later. 
Give me some time to deal with your another drive who is also struggling, I don't know what kind of drivers Uber has. Not knowing a city and driving everyone crazy ;)",Sun Dec 03 18:26:15 +0000 2017,594030,594028.0,@260697 Happy to help! Can you send us a DM with your email address so we can connect?,Sun Dec 03 18:29:26 +0000 2017
2070636,@198436 @Uber_Support AMEN,Sun Oct 08 22:28:17 +0000 2017,2070635,2070636.0,"@612363 Thanks for reaching out, Kasey. We'll need to help update her number. Have her send us a note at https://t.co/qHlZSjDE9L and we can help.",Mon Oct 09 00:11:23 +0000 2017
1932992,@115877 how do I get in contact with someone about an email I received talking about deactivating my account (which didn't happen)??!,Sat Oct 28 20:16:50 +0000 2017,1932991,1932992.0,"@575206 We're ready to look into this. Please send us a message, along with details here: https://t.co/PwMnPVp5yK so we can follow up.",Sat Oct 28 21:13:17 +0000 2017
1768355,@Uber_Support application crashed and the application did not let me cancel before the 5 minute time. Please issue refund.,Tue Nov 07 22:28:10 +0000 2017,1768354,1768355.0,"@531676 Thanks for reaching out, Suraj! Please check your DM for more information.",Tue Nov 07 22:35:59 +0000 2017
2133352,@115873 why i keep on receiving confirmation codes? i dont have your apps,Sun Nov 26 12:59:31 +0000 2017,2133351,2133352.0,@627705 Sorry about the trouble! Please send us a note here: https://t.co/kGIXas5Cxg so one of our team can take a look into this issue for you.,Sun Nov 26 13:05:50 +0000 2017
269614,My uber driver just got stopped by feds. Let me just walk the rest of my journey man ffs,Fri Oct 06 01:04:33 +0000 2017,269613,269614.0,@180306 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Fri Oct 06 01:18:08 +0000 2017
948054,@Uber_Support @115873 I demand an apology/credit to my account.I spend way too much money on Uber services weekly to be treated like this.,Sat Nov 25 10:08:45 +0000 2017,948053,948054.0,"@218940 We're very sorry to hear about the trouble, Jason. A member of our team is reviewing your account and will be following up shortly through DM.",Sat Nov 25 10:29:11 +0000 2017
724297,@115873 @Uber_Support I have taken three rides this week can’t unlock this please help!!! https://t.co/XkPyzL1XZC,Wed Oct 11 01:10:11 +0000 2017,724296,724297.0,@293464 Happy to take a look! Please send us a quick note at https://t.co/L2aXwAc0Tb and we'll follow up.,Wed Oct 11 03:58:21 +0000 2017
2422875,"@695865 @115877 @148768 We're having the same here. LIVID. 

Don't promise something you can't deliver @115877 @148768",Tue Nov 14 15:15:02 +0000 2017,2422874,2422875.0,"@695864 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",Tue Nov 14 18:37:29 +0000 2017
2441957,@94727 @115873 @Uber_Support I’m so hurt and upset that a customer could be treated this way!!,Tue Nov 14 20:17:02 +0000 2017,2441955,2441957.0,@697017 We've responded via DM!,Tue Nov 14 23:27:47 +0000 2017
1392487,@115873 left my phone in my Uber lastnight and the driver turned off my phone after blasting it not even 15mins after getting dropped off 😐 https://t.co/xPsPFBsV7n,Sat Oct 28 13:08:17 +0000 2017,1392485,1392487.0,@443868 Here to help! Find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,Sat Oct 28 13:14:16 +0000 2017
1155711,@Uber_Support Driver just called he has the phone and is charging  £30 to deliver it back,Sun Oct 15 09:12:21 +0000 2017,1155709,1155711.0,"@391867 Hello, Vanessa. Please provide us with the email linked to their account and we will be sure to follow up with them. https://t.co/sd7yH5jmbJ",Sun Oct 15 14:14:56 +0000 2017
735750,@Uber_Support Can you DM? I have a question on my account,Sun Oct 29 06:05:51 +0000 2017,735749,735750.0,@296003 We're sorry to hear this was your experience. Contact us via https://t.co/fS660rQ8NQ and we'll be in touch.,Sun Oct 29 06:19:24 +0000 2017
2409026,If I order an UberPool and no one joins the ride I should still be paying the Pool price! @115873 @Uber_Support,Tue Nov 14 14:45:22 +0000 2017,2409025,2409026.0,@692709 We're here to help! Please send us a note via https://t.co/rkdKXGV1hT so we can connect.,Tue Nov 14 16:04:15 +0000 2017
864150,@Uber_Support Hello can i work for UberEats in France if i'm not 18 year old ?,Mon Oct 09 16:11:04 +0000 2017,864149,864150.0,@325224 Hello! Here is a helpful link on more info regarding UberEats. https://t.co/ijqKXCXIqh,Mon Oct 09 18:02:13 +0000 2017
2167359,@115873 had a terrible experience on a journey and an even worse customer service response. Loyal customer who is now turned off for life.,Thu Nov 09 08:21:42 +0000 2017,2167358,2167359.0,@636007 Sorry for the trouble. Can you please send us a DM with your email address and additional details so we can follow up?,Thu Nov 09 08:23:39 +0000 2017
2120367,"@Uber_Support How do we raise complaint about pool passenger?
Driver reached on time but other passenger didn't answer calls and reached late? Pune.
Currently on ride.",Wed Nov 08 15:17:20 +0000 2017,2120365,2120367.0,@624792 We're here to help! Please send us a note here; https://t.co/kUyzFAuBFV so our team can connect.,Wed Nov 08 15:18:43 +0000 2017
2410619,@Uber_Support I have been cheated by uber for my 13th Nov booking where your app has issue but I was charged Rs. 42. Raised case with Govt. Case id DOCAF/E/2017/02975,Tue Nov 14 16:34:25 +0000 2017,2410616,2410619.0,"@692702 Sorry for the trouble! Send us a note here, https://t.co/1xM0TILvAI and our team will be in touch.",Tue Nov 14 16:40:00 +0000 2017
2532544,@Uber_Support Why tell me to call when I have no access to the app. I do not recall asking to be reactivated. The help I need is about you.,Mon Oct 30 11:16:15 +0000 2017,2532543,2532544.0,"@580809 Sorry for the confusion here, Bill. Send us a DM with your email address/phone number so our team can take a look into this.",Mon Oct 30 12:13:57 +0000 2017
2684203,"@Uber_Support so annoyed. Charged £9.50 for cancelled trips, where they didn't even find me a ride. And none of that bullshit paid back to your account. Money back asap please",Sun Nov 19 14:56:10 +0000 2017,2684201,2684203.0,@220232 Sorry about that! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Sun Nov 19 14:59:17 +0000 2017
296008,@115873 I think my account is hacked. Who can I talk to?,Fri Oct 06 18:00:48 +0000 2017,296007,296008.0,@186494 Here to help! Send us a note via https://t.co/kGIXas5Cxg so our team can get in touch.,Fri Oct 06 18:17:41 +0000 2017
1180771,@Uber_Support and they still had the cheek to charge after we cancelled. Fuck offffff https://t.co/SP3l2UkOXN,Tue Oct 24 21:55:07 +0000 2017,1180770,1180771.0,@189098 Here to help! Please send us a note at https://t.co/h840Iouehc and we'll be happy to look into this for you.,Tue Oct 24 22:03:10 +0000 2017
1184137,Your drivers are fucking unprofessional @115873 @Uber_Support,Tue Oct 24 22:35:33 +0000 2017,1184136,1184137.0,@398447 That doesn't sound right! Please contact us via https://t.co/fS660s7JFo so we can follow up.,Tue Oct 24 22:48:42 +0000 2017
1227339,@115873 why isn't your NEXT button working on your app? Can't add my payment. Going to Lyft instead 😛,Wed Oct 25 19:22:32 +0000 2017,1227338,1227339.0,@407921 We're here to help! Please send us a note via https://t.co/OhfgxSAY58 so we can assist.,Wed Oct 25 19:52:36 +0000 2017
2103877,@Uber_Support Just had a driver unable to follow my instructions for picking me up cancel my ride after I waited 20m for him. I can’t even leave him feedback?!,Wed Nov 08 12:14:07 +0000 2017,2103875,2103877.0,@194641 Here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.,Wed Nov 08 12:15:27 +0000 2017
1463540,@115873 @Uber_Support My trip detail for trip cancelled by driver..Still have to pay..Shocking.. https://t.co/0G4iLVcsA3,Thu Nov 02 18:53:24 +0000 2017,1463538,1463540.0,@459701 Sorry to hear about that! Send us a note via https://t.co/h840Iouehc so our team can get in touch.,Thu Nov 02 18:57:12 +0000 2017
2052846,Today i ordered a meal from #UberEATS then somehow ordered another meal via my re-order #pissedisnottheword 😒😑,Thu Oct 05 21:39:33 +0000 2017,2052845,2052846.0,"@607105 We'd like to follow up. Please send us the details via the ""Help"" section in-app or at https://t.co/uqkboJBiJd so we can connect.",Fri Oct 06 00:30:29 +0000 2017
