tweet_id_customer,text_customer,created_at_customer,tweet_id_brand,in_response_to_tweet_id,text_brand,created_at_brand,intent,action,escalate_reason,ideal_reply
164274,@Uber_Support Check dm,Fri Nov 24 21:00:08 +0000 2017,164276,164274.0,@154052 Thanks for reaching out! We're not seeing a current Direct Message from you. Please DM us your account email and further details regarding your issue and we'll connect. Thanks! https://t.co/sd7yH5jmbJ,Fri Nov 24 21:10:23 +0000 2017,General Inquiry,Auto-handle,"Simple request to check DM, no safety or billing dispute.",@154052 Thanks for reaching out! We're not seeing a current Direct Message from you. Please DM us your account email and further details regarding your issue and we'll connect. Thanks! https://t.co/sd7yH5jmbJ
656391,"@115873 resolved my issues this morning. However, JUST LOOKED AT MY BANK ACCOUNT AND THE $250 is OUT OF MY ACCOUNT AGAIN. WTF. DONT USE UBER",Wed Nov 22 22:39:49 +0000 2017,656392,656391.0,@276171 We're sorry to hear this was your experience. Please send us a DM (Direct Message) with your email address with details so we can follow up.,Wed Nov 22 22:43:41 +0000 2017,Billing / Refund,Escalate,Angry customer with repeated billing issue,@276171 We're sorry to hear this was your experience. Please send us a DM (Direct Message) with your email address with details so we can follow up.
1547684,@Uber_Support One of your drivers w/ the WA state plate # BEU6583 just tried to stop after the Garth Brooks concert &amp; get riders for cash.,Sat Nov 04 07:48:13 +0000 2017,1547683,1547684.0,@479168 Here to help! Send us a DM with your email address so we can connect.,Sat Nov 04 07:54:56 +0000 2017,Safety / Driver Behavior,Escalate,"Driver attempted to solicit riders for cash, a safety and policy violation.",@479168 Here to help! Send us a DM with your email address so we can connect.
2231008,@Uber_Support just experienced the worst uber experience yet. Driver made Me feel uncomfortable. I want a refund!!,Thu Oct 19 16:16:22 +0000 2017,2231007,2231008.0,@651034 We're sorry to hear that! Please send us the details at https://t.co/fS660rQ8NQ so we can follow up.,Thu Oct 19 16:24:13 +0000 2017,Safety / Driver Behavior,Escalate,"Driver behavior caused discomfort and a refund request, indicating a safety concern.",@651034 We're sorry to hear that! Please send us the details at https://t.co/fS660rQ8NQ so we can follow up.
2309951,@Uber_Support is there anyways we can schedule a call? My issues havent been solved my email..,Thu Oct 19 21:29:24 +0000 2017,2309949,2309951.0,"@669951 Let's connect, Andres. Please DM the email address to your Uber account so we can connect. https://t.co/sd7yH5jmbJ",Thu Oct 19 21:50:58 +0000 2017,Account / App Issue,Escalate,"User reports unresolved issues and requests a call, indicating a need for human intervention.","@669951 Let's connect, Andres. Please DM the email address to your Uber account so we can connect. https://t.co/sd7yH5jmbJ"
978001,@115873 i booked your car in pool but you chrged me a lot this is a cheating with the customer i need my refund,Sat Oct 14 07:56:07 +0000 2017,978000,978001.0,@351948 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,Sat Oct 14 08:03:44 +0000 2017,Billing / Refund,Escalate,Customer claims overcharge and requests refund,@351948 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.
574229,"Had to call @26565 &amp; save my rider from some drunk guy while driving @115873 tonight.

So, that’s new. https://t.co/TvvxlQ8puT",Sun Dec 03 06:31:45 +0000 2017,574227,574229.0,@255052 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Sun Dec 03 06:40:13 +0000 2017,Safety / Driver Behavior,Escalate,Driver reported a safety incident involving a drunk driver.,@255052 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.
2759795,@Uber_Support y’all ain’t help 🖕🏽,Tue Nov 21 12:52:39 +0000 2017,2759797,2759795.0,@772218 We're sorry to hear this. Can you please send us a DM (direct messages) of your email address so we can connect?,Tue Nov 21 12:59:02 +0000 2017,General Inquiry,Escalate,Angry customer,@772218 We're sorry to hear this. Can you please send us a DM (direct messages) of your email address so we can connect?
1073982,@Uber_Support that doesn’t answer my question. Can I use an iPad to order an Uber?,Mon Oct 23 16:31:56 +0000 2017,1073984,1073982.0,"@373404 Apologies for any confusion, Conor! Yes, you can use an iPad to request a trip. The app works best on smartphones, however.",Mon Oct 23 19:29:19 +0000 2017,General Inquiry,Auto-handle,Simple device compatibility question,"@373404 Apologies for any confusion, Conor! Yes, you can use an iPad to request a trip. The app works best on smartphones, however."
1560980,"Knowing full well how to solve graph problems and a basic understanding of how map algos work:

What the fuck route did I just take @115873 ?",Tue Oct 17 04:40:06 +0000 2017,1560979,1560980.0,@482260 We're sorry to hear this was your experience. Contact us via https://t.co/y4EDPcVZOI and we'll be in touch.,Tue Oct 17 04:41:55 +0000 2017,General Inquiry,Auto-handle,"User is asking about a route they took, which is a general inquiry and not a safety or billing issue.",@482260 We're sorry to hear this was your experience. Contact us via https://t.co/y4EDPcVZOI and we'll be in touch.
2779434,"@Uber_Support I have problems with one invoice and @137362 has doing nothing about it, it is important to cancel the incorrect invoices and had the right invoice ASAP, I did my travel in November 10th, they are affecting me.",Tue Nov 21 16:09:49 +0000 2017,2779433,2779434.0,@776346 Here to help! Send us a note here; https://t.co/yGRrTK9UC4 and our team will be able to assist!,Tue Nov 21 16:12:28 +0000 2017,Billing / Refund,Escalate,Complex billing dispute requiring human review,@776346 Here to help! Send us a note here; https://t.co/yGRrTK9UC4 and our team will be able to assist!
2928121,@Uber_Support Yes please. If needed I can send screen grabs of the ride.,Wed Nov 29 06:40:03 +0000 2017,2928123,2928121.0,@810074 Thanks for getting back to us. Please send the mentioned screenshots through the email you have with our support team.,Wed Nov 29 06:43:34 +0000 2017,Needs Context,Auto-handle,User offers to provide evidence but no specific issue is stated.,@810074 Thanks for getting back to us. Please send the mentioned screenshots through the email you have with our support team.
2803503,How do these drivers get licenses @115873 @Uber_Support,Wed Nov 22 01:30:21 +0000 2017,2803502,2803503.0,@782005 Happy to further assist you. Can you please send us a DM with your email address and additional details?,Wed Nov 22 01:42:52 +0000 2017,General Inquiry,Auto-handle,General question about driver licensing,@782005 Happy to further assist you. Can you please send us a DM with your email address and additional details?
2595610,@Uber_Support @115873 Uber plz. Halp. Your app says my mobile number is in use. I am trapped. I’m going to have to use a different service. You are going to lose a customer.,Fri Nov 17 03:14:29 +0000 2017,2595609,2595610.0,"@734437 We're happy to help, Hunter! A member of our team is looking into this matter and will reach out to you as soon as possible. Thank you for your continued patience.",Fri Nov 17 03:20:29 +0000 2017,Account / App Issue,Auto-handle,"App error with mobile number, not a safety or billing dispute","@734437 We're happy to help, Hunter! A member of our team is looking into this matter and will reach out to you as soon as possible. Thank you for your continued patience."
1286522,@396349 @115877 I was refused a full refund for a fly in my food. A FLY,Thu Oct 26 18:21:22 +0000 2017,1286521,1286522.0,@247476 We absolutely want to follow up right away. Please send us a DM (Direct message) with your email address so we can connect.,Thu Oct 26 18:48:16 +0000 2017,Billing / Refund,Escalate,"Customer is disputing a refund for a food issue and is upset, requiring human review.",@247476 We absolutely want to follow up right away. Please send us a DM (Direct message) with your email address so we can connect.
1392495,"@115873 this journey normally costs $30 how can you justify this price surge , people use uber because it’s cheaper #goingbacktotaxis https://t.co/T8IdMb896L",Sat Oct 28 13:05:06 +0000 2017,1392494,1392495.0,"@443869 Hi there! We're here to help. Send us a note here, https://t.co/oEOANqFpjc and so our team will assist.",Sat Oct 28 13:14:06 +0000 2017,Billing / Refund,Auto-handle,"User is questioning surge pricing, not a safety issue or complex billing dispute.","@443869 Hi there! We're here to help. Send us a note here, https://t.co/oEOANqFpjc and so our team will assist."
2269662,@Uber_Support having an issue not receiving sms for mfa,Sat Nov 11 10:52:16 +0000 2017,2269661,2269662.0,@660432 Sorry to hear about the trouble! Please send us a message at https://t.co/BDlHSjUF9c with the details and we'll follow up.,Sat Nov 11 10:54:50 +0000 2017,Account / App Issue,Auto-handle,MFA SMS not received,@660432 Sorry to hear about the trouble! Please send us a message at https://t.co/BDlHSjUF9c with the details and we'll follow up.
2527095,"@115877 Ok? I placed an order to not only have the food be an HOUR LATE but to find out that the order was magically cancelled? I called customer service and they said ""not to worry, you won't be charged"". WHAT?! WHY WOULD I BE CHARGED FOR FOOD THAT WAS NEVER DELIVERED",Thu Nov 16 04:26:27 +0000 2017,2527094,2527095.0,@719549 Sorry to hear about this! Send us a DM with your email address so we can connect.,Thu Nov 16 04:31:32 +0000 2017,Billing / Refund,Escalate,Angry billing dispute,@719549 Sorry to hear about this! Send us a DM with your email address so we can connect.
1913474,@115877  @77358 oi where’s our 2 cheeseburgers and drinks :@,Wed Oct 18 14:22:49 +0000 2017,1913473,1913474.0,@569962 Let's look further into this! Please DM us the email address linked to your Uber account and more details so we can connect.,Wed Oct 18 14:27:34 +0000 2017,General Inquiry,Auto-handle,Delivery status question,@569962 Let's look further into this! Please DM us the email address linked to your Uber account and more details so we can connect.
1156259,@115873 My driver canceled on me,Sun Oct 15 04:20:45 +0000 2017,1156258,1156259.0,@391988 Here to help!  Send us a note here: https://t.co/e8HVorX5rh and our team will be in touch.,Sun Oct 15 04:24:58 +0000 2017,General Inquiry,Auto-handle,"Standard driver cancellation, no safety or billing dispute",@391988 Here to help!  Send us a note here: https://t.co/e8HVorX5rh and our team will be in touch.
375605,I have a 4.77 rating and @115873 won't let me request a ride 😣,Mon Oct 09 02:08:50 +0000 2017,375603,375605.0,"@205074 Here to help! Send us a note here, https://t.co/xMxswVLBKT, and our team will follow up.",Mon Oct 09 02:11:29 +0000 2017,Safety / Driver Behavior,Auto-handle,Driver refusing to accept ride,"@205074 Here to help! Send us a note here, https://t.co/xMxswVLBKT, and our team will follow up."
2237858,@115873 driver refused to take me because ride wasn't long enough and then asked me to cancel. #baddriver #badservice https://t.co/NRl9oByU4w,Fri Nov 10 17:55:57 +0000 2017,2237857,2237858.0,@185032 Sorry to hear about that! Send us a note at https://t.co/iOszeeHZhQ so our team can connect.,Fri Nov 10 18:00:10 +0000 2017,Safety / Driver Behavior,Auto-handle,Driver refused ride due to short distance,@185032 Sorry to hear about that! Send us a note at https://t.co/iOszeeHZhQ so our team can connect.
1618000,@Uber_Support I have a bunch of fradulent CC charges for a card not in my payment profile. How to get evidence for disputing transactions?,Sun Nov 05 14:39:54 +0000 2017,1617998,1618000.0,@496102 We can take a look! Send us a note via https://t.co/dInR3racif so our team can get in touch.,Sun Nov 05 14:42:04 +0000 2017,Billing / Refund,Escalate,Complex billing dispute requiring evidence,@496102 We can take a look! Send us a note via https://t.co/dInR3racif so our team can get in touch.
2641430,@115873 it's kinda shitty when you have a free ride but when you try to use it there's always an error,Tue Oct 31 00:47:05 +0000 2017,2641429,2641430.0,@745420 Here to help! Contact us here; https://t.co/lqVgKo4ZO3 so we can take a closer look.,Tue Oct 31 01:06:04 +0000 2017,Account / App Issue,Auto-handle,App error when redeeming free ride,@745420 Here to help! Contact us here; https://t.co/lqVgKo4ZO3 so we can take a closer look.
1806580,IT JUST HAPPENED AGAIN!! Another damn Uber driver just picked me up with her husband just chilling in the damn car!! This is NOT OK Atlanta! https://t.co/TisiAMaACD,Sat Oct 14 03:04:39 +0000 2017,1806579,1806580.0,"@344559 Sorry to hear that, Andra! Please send us a DM providing your email address so we can follow up and sort this out for you right away.",Sat Oct 14 07:28:25 +0000 2017,Safety / Driver Behavior,Escalate,Safety concern with driver behavior,"@344559 Sorry to hear that, Andra! Please send us a DM providing your email address so we can follow up and sort this out for you right away."
1695489,@115877 My order never showed up - driver didn't text or call or anything. Just seemed to drive down the street my office is on then away.,Tue Oct 17 15:20:37 +0000 2017,1695488,1695489.0,"@514385 Oh no, Anuj! Please DM us the email and phone number linked to your account and we will follow up. https://t.co/sd7yH5jmbJ",Tue Oct 17 17:01:57 +0000 2017,General Inquiry,Auto-handle,"Missing order complaint, no safety or billing dispute","@514385 Oh no, Anuj! Please DM us the email and phone number linked to your account and we will follow up. https://t.co/sd7yH5jmbJ"
2426130,@148768 @115877 was the promo true guys?,Tue Nov 14 16:15:37 +0000 2017,2426128,2426130.0,@696675 We're sorry we couldn't get to everyone. Demand was through the roof. Say tuned for more fun promotions soon!,Tue Nov 14 19:27:18 +0000 2017,General Inquiry,Auto-handle,User asking if the promo was real,@696675 We're sorry we couldn't get to everyone. Demand was through the roof. Say tuned for more fun promotions soon!
2721820,"@Uber_Support I did. Looks like I was charged for the time it took the driver to get to my house... But, since this was my first time using Uber, I want to make sure I understand how it all works.",Mon Nov 20 10:15:16 +0000 2017,2721822,2721820.0,@354511 We can assure you a member of our team will be in touch via in app support asap. Thank you for your patience.,Mon Nov 20 10:48:31 +0000 2017,Billing / Refund,Auto-handle,"User is asking for clarification on how charges work, not a safety or complex dispute.",@354511 We can assure you a member of our team will be in touch via in app support asap. Thank you for your patience.
890685,When your @115873 calls you finds out where you are where your going then cancels your trip 👎👎💩💩💩,Fri Oct 20 23:53:30 +0000 2017,890684,890685.0,"@331481 Here to help! Follow up here; https://t.co/iOszeeHZhQ, and our team will connect right away.",Fri Oct 20 23:56:12 +0000 2017,Safety / Driver Behavior,Escalate,Angry customer complaining about driver canceling trip.,"@331481 Here to help! Follow up here; https://t.co/iOszeeHZhQ, and our team will connect right away."
2492479,"@Uber_Support my wife cannot use your app.  it says contact support, but we have no phone #.  please advise.",Wed Nov 15 17:40:43 +0000 2017,2492478,2492479.0,"@711565 Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/zUe0dj6yoX so we can assist them further. Please let us know if you have any other questions.",Wed Nov 15 17:48:31 +0000 2017,Account / App Issue,Auto-handle,App access issue without phone number,"@711565 Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/zUe0dj6yoX so we can assist them further. Please let us know if you have any other questions."
2662280,Fuck you @115877 I didn’t get my straw,Tue Oct 31 05:10:30 +0000 2017,2662279,2662280.0,@750339 Here to help! Contact us here; https://t.co/ZFaWy0Lkdu so we can take a closer look.,Tue Oct 31 05:30:02 +0000 2017,General Inquiry,Auto-handle,Non-urgent complaint about missing item,@750339 Here to help! Contact us here; https://t.co/ZFaWy0Lkdu so we can take a closer look.
321432,@Uber_Support  when you try to go home after a fire evacuation&amp;your Uber driver takes you miles away on the wrong path it's very disturbing,Sat Oct 07 12:46:38 +0000 2017,321431,321432.0,"@192583 We're so sorry to hear that, Anindya. Please send us a message here: https://t.co/XijNMfvSmO, and we'll look into this for you.",Sat Oct 07 13:00:15 +0000 2017,Safety / Driver Behavior,Escalate,"Driver deviated from expected route during emergency evacuation, raising safety concerns.","@192583 We're so sorry to hear that, Anindya. Please send us a message here: https://t.co/XijNMfvSmO, and we'll look into this for you."
38905,"@Uber_Support I am already communicating w/someone in your Help department, they are not solving the issue, still trying to charge me $100",Wed Nov 01 14:56:32 +0000 2017,38907,38905.0,@124491 We're so sorry this was your experience. Please send us a DM with your email address so we can assist.,Wed Nov 01 15:01:13 +0000 2017,Billing / Refund,Escalate,Customer is upset about a billing dispute,@124491 We're so sorry this was your experience. Please send us a DM with your email address so we can assist.
165862,@Uber_Support Just give me a full refund. Your service is pathetic.,Fri Nov 24 20:05:45 +0000 2017,165861,165862.0,@154512 We're so sorry about that! Please send us a DM with your email address with details so we can connect.,Fri Nov 24 20:08:42 +0000 2017,Billing / Refund,Escalate,Angry refund request,@154512 We're so sorry about that! Please send us a DM with your email address with details so we can connect.
1308847,"@36158 @Uber_Support @115873 15 minute wait and way overpriced fare, why?????? There's tons of drivers around me and it's a short easy Ride. Ridiculous. Had to use @115879",Sat Nov 25 20:54:29 +0000 2017,1308846,1308847.0,@425869 We're sorry to hear this was your experience. Contact us via https://t.co/1xM0TILvAI and we'll be in touch.,Sat Nov 25 20:57:40 +0000 2017,Billing / Refund,Escalate,Customer is upset about fare and wait time,@425869 We're sorry to hear this was your experience. Contact us via https://t.co/1xM0TILvAI and we'll be in touch.
2342921,"Just so you know, @115877 doesn't actually deliver food to your door. They just leave it in the lobby and tell you that it's undeliverable",Fri Oct 20 07:02:34 +0000 2017,2342918,2342921.0,"@677648 Hi, Jeremy! We'd like to follow up on this, please DM us your Uber account email so we can get in touch.",Fri Oct 20 07:06:42 +0000 2017,General Inquiry,Auto-handle,"Complaint about delivery location, not safety or billing dispute","@677648 Hi, Jeremy! We'd like to follow up on this, please DM us your Uber account email so we can get in touch."
1073460,@Uber_Support hey your app won’t let me use my first time promo for $15! I tried contacting through app and nobodies responded,Sat Oct 14 21:28:04 +0000 2017,1073459,1073460.0,@373295 We've been in touch via DM!,Sun Oct 15 00:05:25 +0000 2017,Billing / Refund,Escalate,User is frustrated about promo not applying and no response.,@373295 We've been in touch via DM!
93772,@Uber_Support Why can’t we change the payment mode after we have booked the cab? I by mistake booked the cab on cash payment method and I can’t change it to paytm.,Thu Nov 30 15:44:20 +0000 2017,93770,93772.0,@136329 We're sorry to hear this was your experience. Contact us via; https://t.co/Uu45NVDdY5 and we'll be in touch.,Thu Nov 30 15:46:57 +0000 2017,Billing / Refund,Auto-handle,User wants to change payment method after booking,@136329 We're sorry to hear this was your experience. Contact us via; https://t.co/Uu45NVDdY5 and we'll be in touch.
254312,@Uber_Support my account was randomly disabled- please help,Thu Oct 05 17:10:42 +0000 2017,254311,254312.0,@163986 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Thu Oct 05 18:13:21 +0000 2017,Account / App Issue,Auto-handle,Account disabled issue,@163986 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.
1538147,@Uber_Support Message sent.,Sat Nov 04 01:29:54 +0000 2017,1538149,1538147.0,@476834 We see your message and will be following up via DM.,Sat Nov 04 02:27:12 +0000 2017,Needs Context,Auto-handle,"Ambiguous statement, no clear issue.",@476834 We see your message and will be following up via DM.
1755329,"@Uber_Support Unfortunately, they don't have anything within 5 hours of me. Are there any plans to open offices in Florida?",Thu Nov 09 16:36:42 +0000 2017,1755331,1755329.0,"@528621 At this time, we don't have that information to provide. We'll be sure to keep the page previously provided updated with our most currently available positions and locations. Please be sure to keep an eye on our website for updates regarding employment opportunities.",Thu Nov 09 16:49:46 +0000 2017,General Inquiry,Auto-handle,General question about office locations,"@528621 At this time, we don't have that information to provide. We'll be sure to keep the page previously provided updated with our most currently available positions and locations. Please be sure to keep an eye on our website for updates regarding employment opportunities."
65923,@Uber_Support Thanks for that. It wasn’t 100% helpful. What’s the best way to log a support ticket?,Thu Nov 30 09:02:35 +0000 2017,65925,65923.0,"@131081 Hi, Mark. If you're unable to find a supporting help article or link at https://t.co/9zsMJKZ2dB, you can use our general support form, https://t.co/balq3Eyso6, to get in touch with support.",Thu Nov 30 13:30:51 +0000 2017,General Inquiry,Auto-handle,"User is asking how to log a support ticket, a straightforward informational request.","@131081 Hi, Mark. If you're unable to find a supporting help article or link at https://t.co/9zsMJKZ2dB, you can use our general support form, https://t.co/balq3Eyso6, to get in touch with support."
898874,@115873 needs to contact me asap before I share what a horrible experience I had with their services. I demand a refund!,Sat Oct 21 03:47:45 +0000 2017,898873,898874.0,@333428 Here to help! Send us a DM with your email address with more info so we can assist.,Sat Oct 21 04:14:22 +0000 2017,Billing / Refund,Escalate,Angry refund request,@333428 Here to help! Send us a DM with your email address with more info so we can assist.
2916500,@115877 why can't i get a fork...  like ever,Tue Nov 28 23:34:33 +0000 2017,2916499,2916500.0,@807257 We're sorry to hear this was your experience. Contact us via https://t.co/ZFaWy0Lkdu and we'll be in touch.,Tue Nov 28 23:37:20 +0000 2017,General Inquiry,Auto-handle,General feature question,@807257 We're sorry to hear this was your experience. Contact us via https://t.co/ZFaWy0Lkdu and we'll be in touch.
1890764,@Uber_Support Problem haven’t got access to the phone number Linked to my account any more what do I do?,Mon Oct 30 21:49:22 +0000 2017,1890763,1890764.0,@498553 Happy to help! Please DM us the phone number linked to your Uber account so we can look into this. https://t.co/sd7yH5jmbJ,Mon Oct 30 21:54:08 +0000 2017,Account / App Issue,Auto-handle,User lost access to phone number linked to account and needs account recovery assistance.,@498553 Happy to help! Please DM us the phone number linked to your Uber account so we can look into this. https://t.co/sd7yH5jmbJ
2227374,@115873 sends offer 10/21 for 50% off rides all week from 10/19-10/22?!!! How do I lose 3+ days of my offer?,Thu Oct 19 16:09:09 +0000 2017,2227373,2227374.0,@650163 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Oct 19 16:14:08 +0000 2017,General Inquiry,Auto-handle,Simple question about offer expiration,@650163 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.
780974,@Uber_Support kindly maintain the punctuality of time . Standing from 15 min on road. Very bad,Sat Nov 25 09:10:53 +0000 2017,780973,780974.0,@306456 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.,Sat Nov 25 09:17:07 +0000 2017,General Inquiry,Auto-handle,"Complaint about driver punctuality, not safety or billing, mild tone",@306456 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.
496047,"@Uber_Support I did, how long is the normal waiting time for solving an issue at uber? It took around 15 min by now :-/ and I didn't get any reply",Fri Dec 01 18:47:53 +0000 2017,496050,496047.0,"@233319 Hi, Roman. We've followed up via DM.",Fri Dec 01 18:59:10 +0000 2017,General Inquiry,Auto-handle,User is asking about normal waiting time for support resolution.,"@233319 Hi, Roman. We've followed up via DM."
1559402,@Uber_Support I requested a trip but the driver was rude he refused to take a trip after i was in his car and he charged me for no reason https://t.co/1mrAsTHyxE,Sat Aug 19 19:25:09 +0000 2017,1559401,1559402.0,@481898 That doesn't sound right. DM us the email address connected with your account so our team can follow up with you!,Sat Aug 19 19:29:10 +0000 2017,Safety / Driver Behavior,Escalate,"Driver refused to take trip after passenger was in car and charged, a safety/driver behavior issue.",@481898 That doesn't sound right. DM us the email address connected with your account so our team can follow up with you!
181572,@115873 You've charged me £5 for a trip your driver cancelled. Online help  only credits me with £5 for next ride. I would like a full credit to payment card please. https://t.co/MVQ3b98FFm,Sat Nov 25 01:52:28 +0000 2017,181571,181572.0,@157907 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Sat Nov 25 01:56:29 +0000 2017,Billing / Refund,Escalate,Billing dispute requiring human review,@157907 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.
789984,Thanks @115873 for hiring assshole drivers. Worst ride of my life.,Sun Oct 08 01:07:03 +0000 2017,789983,789984.0,@308386 We're here to help! Please send us a note via https://t.co/fS660rQ8NQ so our team can connect.,Sun Oct 08 01:08:50 +0000 2017,Safety / Driver Behavior,Escalate,Angry complaint about driver behavior,@308386 We're here to help! Please send us a note via https://t.co/fS660rQ8NQ so our team can connect.
1602413,@Uber_Support So I book an Uber. says 7 min. Made me wait for 15 min. I twit. Original ride cancelled and allotted new one which showed up in 4 min.(1/2),Sun Nov 05 07:13:45 +0000 2017,1602416,1602413.0,@491854 Here to further assist you! Send us a DM with your email address so we can follow up.,Sun Nov 05 07:14:46 +0000 2017,General Inquiry,Auto-handle,"User reports a delay and cancellation issue, not a safety or billing dispute.",@491854 Here to further assist you! Send us a DM with your email address so we can follow up.
1432555,@Uber_Support What if mine doesn’t have any auto renew option? I’m in the Boston area if that helps,Thu Nov 02 13:45:41 +0000 2017,1432557,1432555.0,"@317986 Happy to follow up, Michael. You'll receive an email from us once you're able to purchase a ride pass for this month.",Thu Nov 02 14:11:03 +0000 2017,General Inquiry,Auto-handle,"User is asking about auto-renew options, a general informational request.","@317986 Happy to follow up, Michael. You'll receive an email from us once you're able to purchase a ride pass for this month."
2590719,@Uber_Support informed me that they had fixed issues with the app.... still can't book an Uber 🙃🙃,Fri Nov 17 01:25:52 +0000 2017,2590718,2590719.0,@358891 We're sorry to hear this was your experience. Please send us a DM (Direct Message) with your email address with details so we can follow up.,Fri Nov 17 01:37:38 +0000 2017,Account / App Issue,Auto-handle,User reports booking failure after app fix,@358891 We're sorry to hear this was your experience. Please send us a DM (Direct Message) with your email address with details so we can follow up.
2675755,"@Uber_Support This is my first &amp; a very unpleasant experience. The system is having issues with my card, the same type a relative use.",Tue Oct 31 12:28:28 +0000 2017,2675757,2675755.0,@753154 Here to help. Send us a note at https://t.co/faUpVC0LXs so our team can connect.,Tue Oct 31 13:15:23 +0000 2017,Billing / Refund,Auto-handle,Card payment issue,@753154 Here to help. Send us a note at https://t.co/faUpVC0LXs so our team can connect.
2952939,@Uber_Support Was there an issue with the Uber app for the Los Angeles Ride Pass? I received the e-mail and opened it the first second it came up. When I clicked the link it did not give me the option to buy the ride pass. The option did not show up at all.,Wed Nov 29 18:12:13 +0000 2017,2952937,2952939.0,@815324 Find out more info about purchasing ride pass here; https://t.co/3h8wdQ4EJK.,Wed Nov 29 18:24:51 +0000 2017,Account / App Issue,Auto-handle,User reports app not showing purchase option for Ride Pass,@815324 Find out more info about purchasing ride pass here; https://t.co/3h8wdQ4EJK.
842610,@Uber_Support i completed that form last night and still havent heard back,Fri Oct 20 00:09:32 +0000 2017,842609,842610.0,@320409 That doesn't sound right. DM us your account email so we can check on the status of your request.,Fri Oct 20 00:26:00 +0000 2017,General Inquiry,Auto-handle,Customer is following up on a submitted form and awaiting a response.,@320409 That doesn't sound right. DM us your account email so we can check on the status of your request.
1495667,@Uber_Support Thank you! Just submitted a claim.,Mon Oct 16 22:41:18 +0000 2017,1495669,1495667.0,@439603 A member of our team responded to your in-app support inquiry. Please follow up with us there if you have any questions.,Tue Oct 17 01:40:04 +0000 2017,Billing / Refund,Auto-handle,User acknowledges claim submission; no further action needed.,@439603 A member of our team responded to your in-app support inquiry. Please follow up with us there if you have any questions.
2170038,"@Uber_Support Dear Team my phone number is 085891751925 name is chandan i cant order another ride as its asking for payment from card only,,cash option is disable",Thu Nov 09 04:58:21 +0000 2017,2170037,2170038.0,@636597 Here to help! Send us a note here https://t.co/OhfgxSAY58 and our team will be in touch.,Thu Nov 09 05:04:17 +0000 2017,Billing / Refund,Auto-handle,User requests to enable cash payment option,@636597 Here to help! Send us a note here https://t.co/OhfgxSAY58 and our team will be in touch.
2841025,@Uber_Support I signed up to drive but haven’t received any approvals via email or text. Online everything looks to be in order - applied before holiday.,Mon Nov 27 16:49:24 +0000 2017,2841024,2841025.0,@790547 We're here to help! Send us a DM with your email address so we can connect.,Mon Nov 27 16:51:32 +0000 2017,Account / App Issue,Auto-handle,"Driver application pending, no safety or billing issue",@790547 We're here to help! Send us a DM with your email address so we can connect.
2893896,I was running late so I ordered an @115873 and now I’m running even more late than if I had just taken the CTA.,Tue Nov 28 15:44:10 +0000 2017,2893895,2893896.0,"@802039 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",Tue Nov 28 15:46:11 +0000 2017,General Inquiry,Auto-handle,"Customer is complaining about delay, not a safety or billing issue.","@802039 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch."
2715227,Just how Uber we have us pay $5 for every time we cancel on Uber...uber should pay me $5 for every time they cancel my ride. @115873 #theycacelled onmethrice,Mon Nov 20 05:07:24 +0000 2017,2715226,2715227.0,@762208 Happy to help! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Mon Nov 20 05:13:26 +0000 2017,Billing / Refund,Escalate,"Customer is upset about cancellation fees and requests a refund, requiring human review.",@762208 Happy to help! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.
2489126,@Uber_Support I've sent you a message about leaving my phone in your driver Muhammad's vehicle.  Please DM me back ASAP. Thank you,Sun Nov 26 19:07:44 +0000 2017,2489124,2489126.0,"@710808 Happy to help! Send us a note here, https://t.co/rOtqyWzf0B and our team will follow up.",Sun Nov 26 19:13:50 +0000 2017,General Inquiry,Auto-handle,Lost item inquiry,"@710808 Happy to help! Send us a note here, https://t.co/rOtqyWzf0B and our team will follow up."
